Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations
2212018,"January 15, 2022",Georgia,Brunswick,2717 Glynn Ave,1,5,0,0,1,
2207435,"January 9, 2022",California,Fresno,724 E Olive Ave,0,4,0,0,0,
2207931,"January 9, 2022",California,Los Angeles,W 35th St and S Hill St,1,4,1,0,0,
2207469,"January 9, 2022",Alabama,Montgomery,3020 Atlanta Hwy,1,6,0,0,1,
2206813,"January 8, 2022",Texas,Houston,7136 Clarewood Dr,1,3,0,0,0,
2205024,"January 4, 2022",Mississippi,Jackson,3207 W Capitol St,1,3,0,0,0,
2202025,"January 1, 2022",Missouri,Columbia,122 S 9th St,0,4,0,0,1,
2202001,"January 1, 2022",Illinois,Peoria,2000 block of SW Adams St,2,2,0,0,1,
2201629,"January 1, 2022",Pennsylvania,Philadelphia,1600 block of Cecil B Moore Ave,1,4,0,0,0,
2201641,"January 1, 2022",Wisconsin,Kenosha,1708 52nd St,1,3,0,0,0,
2201876,"January 1, 2022",South Carolina,Dillon,3261 Hwy 9,0,5,0,0,0,
2201677,"January 1, 2022",Colorado,Denver,1919 Blake St,2,2,0,0,1,
